"시군구코드","신고일자","업소명","영업상태코드","영업상태","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3240000","20170721","고덕 고래힐동물병원","0000","정상","","","","","","","02-441-5515","0.00","","","","","","","",""
"3200000","20160721","연세동물병원","0002","폐업","","","20181015","","","","02-877-7533","140.65","","","","","","","",""
"3030000","20160225","오석헌동물병원","0000","정상","","","","","","","02-6402-0301","28.78","","","1","","","","",""
"3160000","20160229","허브동물병원","0000","정상","","","","","","","0267347500","0.00","","","","","","","",""
"3130000","20160302","마포 키다리 동물병원","0000","정상","","","","","","","023767675","0.00","","","","","","","",""
"3200000","20150925","동물병원 베를린","0000","정상","","","","","","","02-830-1494","0.00","근린생활시설","","","","","","",""
"3130000","20170126","푸른숲 동물병원","0000","정상","","","","","","","02 335 7577","","","","","","","","",""
"3130000","20170202","푸른숲 동물병원","0004","말소","","","","","","","","0.00","","","","","","","",""
"3180000","20170207","여의도동물병원대교점","0000","정상","","","","","","","02-761-7580","","","","","","","","",""
"3180000","20170207","여의도동물병원은하점","0000","정상","","","","","","","02-783-7580","","","","","","","","",""
"3050000","20170802","더케이동물병원","0000","정상","","","","","","","02-2213-8875","0.00","","","","","","","",""
"3180000","20160303","경인동물의료센터","0000","정상","","","","","","","02-571-8275","0.00","","","","","","","",""
"3100000","20170803","서정동물병원","0002","폐업","","","20181109","","","","02-930-7161","75.46","근린생활시설","","","","","","",""
"3240000","20160310","사랑해동물병원","0002","폐업","","","20170814","","","","02-426-2775","","근린생활시설","","","","","","",""
"3220000","20160314","하나동물병원","0002","폐업","","","20170524","","","","508-5575","","","","","1","","","",""
"3050000","20160824","현대종합동물병원","0002","폐업","","","20171106","","","","02-2212-7596","0.00","","","","","","","",""
"3140000","20160829","밀리언동물병원","0000","정상","","","","","","","02-2061-5277","","","","","","","","",""
"3180000","20170216","이든동물의료센터","0000","정상","","","","","","","02-2635-2475","","","","","","","","",""
"3230000","20170814","송파원동물병원","0000","정상","","","","","","","419-7571","185.60","","","1","3","","","",""
"3240000","20170814","돌봄동물병원","0000","정상","","","","","","","02-426-2775","","","","","","","","",""
"3220000","20170817","24시 SNC 동물메디컬센터","0000","정상","","","","","","","","0.00","","","","1","","","",""
"3130000","20170818","날으는 동물병원","0000","정상","","","","","","","0221352225","0.00","","","","","","","",""
"3220000","20160318","충현동물심장진료센터","0002","폐업","","","20160624","","","","02-3445-7582","","","","","","","","",""
"3110000","20160318","둘레길동물병원","0000","정상","","","","","","","02-354-7544","120.00","","","","","","","",""
"3180000","20160329","24시수동물메디컬센터","0002","폐업","","","20180622","","","","02-2676-7582","0.00","","","","","","","",""
"3220000","20160902","센트럴동물병원","0000","정상","","","","","","","02-568-0275","","","","","1","","","",""
"3220000","20160902","수서동물병원","0000","정상","","","","","","","","","","","","1","","","",""
"3230000","20160909","마루동물병원","0000","정상","","","","","","","024438898","0.00","","","","","","","",""
"3040000","20160909","해맑은동물병원","0000","정상","","","","","","","6954-7582","0.00","근린생활시설","","","","","","",""
"3210000","20160912","서초M동물의료센터","0000","정상","","","","","","","02-588-7511","0.00","","","","","","","",""
"3130000","20160912","신촌 동물병원","0002","폐업","","","20171110","","","","02 704 1800","0.00","","","","","","","",""
"3220000","20160913","압구정동물병원","0000","정상","","","","","","","02-547-7588","","","","","1","","","",""
"3000000","19950905","대학로동물병원","0000","정상","","","","","","","3672-8441","53.70","","","0","0","","","",""
"3000000","20070323","평창동물병원","0002","폐업","","","20170723","","","","3216-7582","22.21","제2종근린생활시설(동물병원)","","0","2","","","",""
"3130000","20170223","라온동물병원","0000","정상","","","","","","","023757575","","","","","","","","",""
"3220000","20170226","대치동물의료센터","0000","정상","","","","","","","02-501-8275","","","","","1","","","",""
"3140000","20170302","하나동물병원","0000","정상","","","","","","","02-2645-7611","","","","","","","","",""
"3090000","20170829","이n김동물병원","0000","정상","","","","","","","9556530","0.00","제2종근린생활시설제1근린생활시설","(철근)콘크리트","1","7","","","",""
"3110000","20170830","우리덕구동물병원","0000","정상","","","","","","","02-6953-8275","0.00","","","","","","","",""
"3030000","20160324","제인동물병원","0000","정상","","","","","","","02-468-7582","51.60","근린생활시설","근린생활시설","","1","","","",""
"3040000","20160404","로얄 도그앤캣 메디컬센터","0000","정상","","","","","","","468-6612","0.00","근린생활시설","","1","4","","","",""
"3220000","20160923","대치동물의료센터","0002","폐업","","","20170221","","","","02-501-8275","202.80","","","","1","","","",""
"3070000","20161006","스마트동물병원 성북길음점","0000","정상","","","","","","","02-941-5575","66.00","","","","","","","",""
"3150000","20170306","마곡나무 동물병원","0000","정상","","","","","","","2661-7515","0.00","판매시설","","","1","","","",""
"3110000","20170308","담은동물병원","0000","정상","","","","","","","02-356-9475","0.00","","","","","","","",""
"3140000","20170309","페토브 동물병원","0000","정상","","","","","","","2642-1239","44.80","","","","","","","",""
"3050000","20171106","현대종합동물병원","0000","정상","","","","","","","02-2212-7596","0.00","근린생활시설","","0","0","","","",""
"3020000","20170308","베이동물병원","0000","정상","","","","","","","02-749-7588","40.51","","철근콘크리트","","5","","","",""
"3220000","20170901","나은동물병원","0000","정상","","","","","","","02-577-7582","","","","","1","","","",""
"3110000","20170907","가든펫동물병원","0000","정상","","","","","","","02-373-5555","","","","","","","","",""
"3150000","20170908","올스타동물의료센터","0000","정상","","","","","","","2065-7582","0.00","","","","","","","",""
"3100000","19991007","그린동물병원","0000","정상","","","","","","","","0.00","","","0","1","","","",""
"3210000","20160406","에이원동물병원","0000","정상","","","","","","","02-521-8181","0.00","","","","","","","",""
"3100000","20160418","스마트동물병원","0000","정상","","","","","","","02-952-7582","96.00","","","","","","","",""
"3190000","20170320","나을동물병원","0000","정상","","","","","","","02-521-5775","29.80","근린생활시설","철근콘크리트구조","2","5","","","",""
"3050000","20170323","바론동물의료센터","0000","정상","","","","","","","02-965-0075","0.00","","","0","0","","","",""
"3170000","20170327","24시 글로리 동물병원","0000","정상","","","","","","","02-855-8575","152.50","","","","","","","",""
"3070000","20170919","로이동물병원","0000","정상","","","","","","","02-927-7878","60.00","","","","","","","",""
"3210000","20171208","이삭동물병원","0000","정상","","","","","","","02-3472-1188","17.00","근린생활시설 및 주택","철근콘크리트","","","","","",""
"3040000","20110602","서울어린이대공원동물병원","0000","정상","","","","","","","450-9306","263.40","홀 진료실 입원실","벽돌구조","","1","","","",""
"3190000","20180103","유케어종합동물병원","0000","정상","","","","","","","02-3280-8275","108.00","제2종근린생활시설(동물병원)","철근콘크리트구조","1","6","","","",""
"3010000","20160104","올댓동물병원","0002","폐업","","","20180904","","","","02-742-6021","14.96","제2종근린생활시설","철근콘크리트","3","3","","","",""
"3090000","20130904","하비동물병원","0000","정상","","","","","","","2038-9980","0.00","","","","","","","",""
"3200000","20180131","더블유동물병원","0000","정상","","","","","","","02-883-0007","0.00","","","","2","","","",""
"3210000","20100917","반려동물 의료센터 다울","0000","정상","","","","","","","02-3473-0911","231.24","철근콘크리트조","제2종 근린생활시설","6","1","","","",""
"3230000","19930702","펫토피아동물병원","0000","정상","","","","","","","414-0075","0.00","근생","","0","1","","","",""
"3060000","20060801","숲속동물병원","0000","정상","","","","","","","492-9303","28.61","","","0","0","","","",""
"3150000","20171220","하트온동물병원","0000","정상","","","","","","","2644-5975","43.00","","","","1","","","",""
"3090000","20180104","태일동물종합병원","0000","정상","","","","","","","997-0075","392.72","근린생활시설(소매점)","경량철골조","","2","","","",""
"3210000","20171218","신세계동물병원","0002","폐업","","","20180404","","","","02-537-7412","","근린생활시설","철근콘크리트","","1","","","",""
"3210000","20161006","다스림 양한방 동물병원","0000","정상","","","","","","","02-3474-7582","","","","","","","","",""
"3240000","20180115","양지가축동물병원","0000","정상","","","","","","","02-478-2208","","","","","","","","",""
"3160000","19990906","라라동물의료원","0000","정상","","","","","","","839-7585","0.00","","","0","0","","","",""
"3030000","20161021","금호동물병원","0000","정상","","","","","","","","62.50","제12종근린생활시설","","","","","","",""
"3150000","19950527","시온동물병원","0000","정상","","","","","","","2692-9290","0.00","","","0","0","","","",""
"3030000","20161122","포레동물병원","0000","정상","","","","","","","02-468-7975","17.50","점포 근린생활시설","","","","","","",""
"3130000","20051102","파티마동물병원","0002","폐업","","","20180115","","","","325-7975","0.00","","","0","0","","","",""
